# Plummer Sphere Model Random Initial Conditions - 10000 particles 
# 
#              position_x           position_y           position_z           velocity_x           velocity_y           velocity_z              masses    
             1.02010581e+00      -5.54506995e-01       3.94401886e-01      -4.32212508e+00      -5.87020528e+00      -4.72627907e+00        9.42866034e-05
            -3.68732622e-02       1.94487017e-02       2.35625252e+00      -8.70432301e+01      -2.97942190e+01       5.41546175e+01        9.42866034e-05
            -1.92341923e-01       1.99009344e-01       3.66685967e+00      -2.31998322e+01       3.07867211e+00      -1.16604223e+01        9.42866034e-05
             5.93442938e-02       5.87472419e-02       4.54593273e-01      -1.06958037e+01       1.44727202e+02      -2.18054488e+01        9.42866034e-05
            -1.55070597e-02      -1.19448290e+00      -2.20387840e-02      -9.48213683e+01      -5.25851651e+01       1.15333460e+02        9.42866034e-05
            -5.49210909e-02       7.04506592e-01      -4.30064470e-01       2.20378826e+01       1.50373254e+02       1.24788929e+02        9.42866034e-05
             9.40821705e-01       1.78633929e+00       5.36052030e-01       7.04648707e+01       1.10753757e+02       1.10192503e+02        9.42866034e-05
            -1.06513320e+00       3.33639009e-01       9.63218170e-01       2.34676237e+01       5.43071822e+01      -2.91211253e+01        9.42866034e-05
             2.05279618e-01       1.57451650e-01       6.61893138e-01      -2.27056672e+01      -1.04873705e+02       8.20114341e+01        9.42866034e-05
            -6.65078090e-01       4.81092539e-01       5.37462054e-01       1.35426859e+02      -5.10450680e+01      -4.30991662e+01        9.42866034e-05
             3.64154484e-01      -7.08904391e-01       4.26182885e-01       1.39108548e+02       2.64750215e+01      -6.48655166e-01        9.42866034e-05
            -7.71037792e-02       7.39907006e-02       4.83491396e-01      -4.15133259e+01       1.29699046e+02       8.84757396e+00        9.42866034e-05
             1.12986277e+00       1.50133775e-01      -4.68244377e-01      -1.71932744e+01       6.26700286e+01       3.02026968e+01        9.42866034e-05
             4.65928050e-01       6.83526891e-02      -1.74434680e+00      -4.49362149e+01       7.83891473e+01      -5.46316146e+01        9.42866034e-05
             7.33908944e-01       2.92564224e-01      -6.66777655e-01       1.55981970e+02       6.56572303e+01       6.55513611e+01        9.42866034e-05
            -1.72307314e+00       7.74341849e-01       5.14499051e-01       3.95927043e+01       1.03710939e+02       1.55948175e+01        9.42866034e-05
             7.30730620e-02       2.42614894e-01       1.34173943e-01       6.87901741e+01       1.86512536e+01       1.79306126e+02        9.42866034e-05
            -9.24368966e-02       1.25353512e+00      -1.61029670e+00       1.37404167e+02      -3.88902201e+00       2.38908900e+01        9.42866034e-05
            -9.48028569e-01      -1.73220134e-01       7.85890679e-01       2.13474260e+01      -8.64032777e+01       5.48655681e+01        9.42866034e-05
            -1.24700166e+00      -3.21898439e-01      -1.80367353e-01      -8.24738047e+01      -1.03848493e+02      -1.31966695e+02        9.42866034e-05
             2.61088427e-01      -3.43307109e-01      -7.07575264e-01      -3.22268354e+01      -1.95590106e+01      -6.37957344e+01        9.42866034e-05
             5.36339500e-01       1.12414531e+00       1.28585379e+00      -2.66202382e+00      -8.95573944e+01      -7.95023022e+00        9.42866034e-05
            -2.37463017e-01      -4.95816656e-01       6.03193043e-01       1.14063643e+02      -5.99099327e+01      -3.42207790e+01        9.42866034e-05
             2.43155824e-01      -9.40503723e-01      -1.92643472e+00       5.06912515e+01       2.76136695e+01      -2.43993266e+01        9.42866034e-05
             4.03204437e-01      -1.27454404e-01       9.65741939e-02      -1.79791774e+02      -8.83001519e+01       5.06458617e+01        9.42866034e-05
            -9.51642833e-01      -4.58900217e-02       2.89394494e+00       1.13418992e+01      -4.07688714e+01      -5.45183756e+01        9.42866034e-05
            -7.47945403e-01      -5.62069704e-01      -4.31660775e-01       9.59469000e+01       1.34814465e+01      -4.02938031e+01        9.42866034e-05
            -1.11247472e-01       1.82570311e-01       1.17044318e-01      -1.28755952e+02      -2.21463316e+01      -4.56775590e+01        9.42866034e-05
            -2.00477019e-01       1.68632667e-01       1.08428450e+00      -2.08556111e+01       9.56703766e+01       1.32275162e+02        9.42866034e-05
            -1.32045362e-01      -2.30631890e-01       8.55640523e-01      -4.72427665e+01       4.50338812e+01      -3.94629645e+01        9.42866034e-05
             1.50709975e-01       3.85522308e-01       6.86446710e-01      -7.95889316e+01      -9.62130742e+01      -1.31239647e+02        9.42866034e-05
            -6.17898380e-01      -1.23297420e-01       4.45687640e-02       1.11974262e+02       6.18272689e+01       9.35012912e+01        9.42866034e-05
             3.33787331e-01       1.24723220e+00       2.78303816e-01      -7.70105142e+01       3.21848384e+01      -6.15839314e+01        9.42866034e-05
             1.12265113e+00       3.29248896e-01       4.36673538e-01      -8.03881331e+01       6.84865070e+01       3.36146556e+01        9.42866034e-05
             2.80394449e-03       1.78711818e-01      -5.19238855e-01       6.20185914e+01       1.76988453e+01       1.48231713e-01        9.42866034e-05
             2.06567749e+00       2.52975349e+00      -9.56208367e-01      -4.13141541e+01      -1.22301319e+01      -2.07807255e+01        9.42866034e-05
            -3.86772202e-01       1.59918595e+00       3.83652803e-02       9.77222274e+01       1.06154038e+01       1.75869722e+01        9.42866034e-05
             9.34168476e-01      -3.85385432e-02       1.04380382e+00      -9.43322034e+01       9.28955419e+01      -5.38641234e+01        9.42866034e-05
             6.32334292e-01      -4.95307376e-01       1.78407052e-01      -8.34538561e+00      -3.45146089e+01      -6.40625480e+01        9.42866034e-05
            -1.02788333e-01       2.65696314e-01      -1.69943531e-01       5.91511060e+01       2.15517550e+01      -9.47878139e+01        9.42866034e-05
            -2.94574170e-01       1.30951806e-01       1.92439518e-01      -2.23772768e+01      -1.18235830e+02      -8.89002115e+00        9.42866034e-05
            -1.77001949e-01       5.99282726e-02      -1.88806580e-01       2.33521473e+02       4.17446690e+00       3.32104745e+00        9.42866034e-05
            -3.30484074e-01       9.62237040e-01      -3.05463607e-01       5.19526161e+01      -2.00633237e+01       9.67248921e+01        9.42866034e-05
            -8.37415934e-01       4.84061019e-01      -8.97139012e-01       1.68958794e+01       4.09493709e+01      -1.16920670e+01        9.42866034e-05
            -8.62421093e-02       1.32401475e+00      -1.45680287e+00      -5.29055945e+01      -1.67521604e+01      -3.08587748e+01        9.42866034e-05
            -3.32308809e-01      -1.19004916e+00      -8.31564240e-01      -2.93295978e+01      -4.48188647e+00       3.59972286e+01        9.42866034e-05
             9.12585995e-01       5.60913669e-01      -1.02008008e+00      -8.23672249e+00      -5.59887611e+01       4.99985780e+01        9.42866034e-05
            -3.45314902e-01      -5.84899361e-01      -4.16208351e-01       5.43676173e+01       5.31109413e+01      -1.87814583e+01        9.42866034e-05
             8.14958995e-01      -2.20003815e-01      -6.08047726e-02      -1.47263940e+02      -1.42382686e+01      -6.88368522e+01        9.42866034e-05
             1.05507094e+00      -2.44707653e+00      -1.23383904e+00       9.77684622e+01       2.11742050e+01       1.57599190e+01        9.42866034e-05
            -9.51895994e-01      -4.01658315e-01       4.80351086e-01       1.30349056e+02      -5.75248040e+01       2.82361409e+01        9.42866034e-05
            -9.43096905e-01       1.38802796e+00       2.84736152e+00       4.90697744e+01       5.39366957e+00      -5.34774556e+01        9.42866034e-05
            -1.00251897e-02       1.90797797e-01      -4.71653786e-01      -3.01312553e+01       2.69202771e+00       4.33185723e+01        9.42866034e-05
             1.72302993e-02       4.77800838e-01      -2.82624972e-01       7.89272805e+01      -1.57818971e+02       4.80959600e+01        9.42866034e-05
             6.57735131e-01       8.69824508e-02       8.25832218e-02      -9.87964165e+00      -8.02635611e+01       5.60972410e+01        9.42866034e-05
             1.05656246e+00      -2.62221890e-01      -2.66290697e+00      -1.08398416e+01       7.39477578e+01       1.24549087e+01        9.42866034e-05
            -2.91423587e+00      -3.10983052e-02      -4.85878983e-01       2.43405056e+01      -3.44842433e+01       7.92539398e+01        9.42866034e-05
             2.68023453e-01       2.04950858e-01      -1.18225651e+00       6.17184779e+01      -1.99105615e+01       1.21284771e+02        9.42866034e-05
            -1.68505989e-01       4.55850558e-02       1.06737967e+00       1.22046426e+02       2.35523165e+01       3.78909690e+01        9.42866034e-05
             3.16898155e+00      -1.93155667e+00       1.63059384e+00      -3.09769480e+01      -8.92907356e+00      -4.66671535e+01        9.42866034e-05
             8.66845176e-01      -2.37940681e-01      -8.23095120e-01      -3.18970091e+01       7.06733055e+01      -5.44828411e+01        9.42866034e-05
            -2.36229524e+00      -4.32874538e-01       8.12988428e-01      -6.04096876e+01      -1.82184624e+01       6.52453266e+01        9.42866034e-05
            -3.61080790e-01      -2.62521388e-01      -2.15031697e-01       9.13771180e-01       1.67725159e+02      -3.14144080e+01        9.42866034e-05
            -1.40060619e+00      -3.49513979e-01      -1.19297650e-02      -4.18492865e+01       1.48788652e+01      -1.54752817e+02        9.42866034e-05
            -4.91014259e-01      -5.68627714e-01      -1.92639555e-01      -6.57858382e+01       9.07463574e+01      -6.59894639e+01        9.42866034e-05
             7.19855289e-01      -4.88041611e-01      -7.58602597e-01       9.69011475e+01       3.02307361e+01      -2.03959432e+01        9.42866034e-05
             9.95897359e-01      -9.92245669e-01      -7.83446254e-01      -2.23935823e+01      -7.80550940e+01       2.26271843e+01        9.42866034e-05
             8.28321698e-01      -8.43909041e-01       4.72692614e-01      -5.30021223e+00       1.12581805e+02      -6.61951705e+01        9.42866034e-05
             3.62837617e-01      -2.52954971e-01      -4.51793226e-02       5.79153792e+01      -3.75408771e+01       1.53285857e+01        9.42866034e-05
             8.15344723e-01      -7.66279091e-01       5.21846477e-01       2.05467890e+01      -9.45362529e+01      -2.57561391e+01        9.42866034e-05
            -1.15297675e+00       1.73910441e+00       5.01897237e-01      -7.32836047e+00       7.87594570e+01       7.81085373e+01        9.42866034e-05
            -8.31249949e-01       6.55903010e-01      -2.91515506e-01      -3.16095444e+01       1.78051800e+01       8.23048781e+01        9.42866034e-05
             7.85106712e-01       9.23736761e-01      -8.78931965e-01      -4.64978564e+01      -1.54200485e+01       1.09527805e+02        9.42866034e-05
            -5.30699017e-01       1.44578526e+00      -1.53587096e+00       4.02588211e+01      -1.25919486e+02       2.32148045e+01        9.42866034e-05
             2.51118544e-01       4.09670286e-01      -3.72420693e-01       7.13084293e+01      -1.57976740e+02      -3.67528920e+01        9.42866034e-05
            -1.93009411e-01      -2.00545472e+00      -8.89098766e-03       6.77642914e+01      -1.67806230e+01      -5.27920556e+01        9.42866034e-05
             5.20614794e-02       2.86996504e+00      -2.22968799e+00       3.30053847e+01      -6.28618160e+01      -1.39867977e+00        9.42866034e-05
            -4.96995167e-02       3.04057505e-01       1.34927083e-01       9.32374876e+01      -2.68158275e+01      -8.96245151e+01        9.42866034e-05
            -6.43520035e-01      -4.42783628e-01       1.23374869e-01      -1.84200683e+01       1.05820404e+02       7.53652507e+01        9.42866034e-05
            -5.55401191e-01       2.47014479e-01       2.08315853e-01       2.22154200e+01      -5.04581166e+00      -4.87187743e+00        9.42866034e-05
             3.08862981e+00       3.46780969e-01      -6.71629706e-01      -4.25049254e+01       2.51061559e+01      -5.58303408e+00        9.42866034e-05
             9.75144105e-01      -1.79371743e+00       1.61243469e-02      -2.34926341e+01       6.20188317e+01      -6.84999466e+01        9.42866034e-05
            -5.54974087e-03       1.35117570e-01      -1.88142079e-01       1.64003360e+02       2.55633702e+01      -1.15751249e+02        9.42866034e-05
